Date,MARUTI.NS,M&M.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,EICHERMOT.NS,TVSMOTOR.NS,ASHOKLEY.NS
2022-07-01 00:00:00+05:30,8024.1279296875,1057.196533203125,3355.203369140625,2373.590576171875,2641.97802734375,846.373046875,66.08032989501953
2022-07-04 00:00:00+05:30,8063.04248046875,1041.77783203125,3406.254638671875,2370.71337890625,2654.889404296875,827.1429443359375,65.51573181152344
2022-07-05 00:00:00+05:30,7972.65625,1032.94677734375,3409.031494140625,2350.78857421875,2663.6240234375,799.109130859375,65.4028091430664
2022-07-06 00:00:00+05:30,8241.3330078125,1054.5234375,3492.619873046875,2431.98974609375,2760.794921875,811.6013793945312,66.37391662597656
2022-07-07 00:00:00+05:30,8218.75,1081.97119140625,3513.4013671875,2438.559326171875,2795.210205078125,812.4375,66.8481674194336
2022-07-08 00:00:00+05:30,8094.17529296875,1082.2576904296875,3540.708740234375,2447.01904296875,2783.248046875,825.4215698242188,65.08663940429688
2022-07-11 00:00:00+05:30,8124.44775390625,1112.283203125,3562.508544921875,2463.164794921875,2892.666015625,840.9629516601562,65.58348083496094
2022-07-12 00:00:00+05:30,8040.45849609375,1094.716552734375,3561.860595703125,2469.52001953125,2804.561767578125,834.9628295898438,64.77045440673828
2022-07-13 00:00:00+05:30,8060.03564453125,1088.7017822265625,3573.801513671875,2441.908935546875,2817.236328125,842.9302978515625,64.63496398925781
2022-07-14 00:00:00+05:30,8181.84033203125,1102.0599365234375,3576.0693359375,2398.49609375,2805.558837890625,822.7657470703125,64.45301818847656
2022-07-15 00:00:00+05:30,8382.66796875,1130.8494873046875,3622.492431640625,2404.722900390625,2880.4658203125,857.389892578125,65.93128967285156
2022-07-18 00:00:00+05:30,8312.7158203125,1122.07275390625,3687.9375,2420.095458984375,2882.83935546875,863.8327026367188,66.2724380493164
2022-07-19 00:00:00+05:30,8323.2685546875,1144.1109619140625,3704.55322265625,2405.7099609375,2921.954345703125,865.7507934570312,66.68181610107422
2022-07-20 00:00:00+05:30,8354.974609375,1124.242919921875,3704.599609375,2427.652587890625,2890.9091796875,863.0949096679688,67.54603576660156
2022-07-21 00:00:00+05:30,8400.763671875,1133.4053955078125,3755.51171875,2445.730712890625,2925.277587890625,865.1113891601562,67.06842803955078
2022-07-22 00:00:00+05:30,8433.1845703125,1139.14404296875,3753.1513671875,2466.170654296875,2988.317138671875,871.2591552734375,66.95471954345703
2022-07-25 00:00:00+05:30,8233.2646484375,1095.5013427734375,3722.280029296875,2438.04443359375,2930.498779296875,856.75048828125,66.81825256347656
2022-07-26 00:00:00+05:30,8141.828125,1095.6461181640625,3633.83154296875,2405.323486328125,2870.3076171875,850.3076171875,65.9085464477539
2022-07-27 00:00:00+05:30,8268.119140625,1097.6715087890625,3595.18505859375,2419.934326171875,2902.681640625,835.9464111328125,67.22764587402344
2022-07-28 00:00:00+05:30,8328.234375,1108.3291015625,3571.4873046875,2418.325439453125,2899.453857421875,856.35693359375,66.20421600341797
2022-07-29 00:00:00+05:30,8378.3701171875,1123.0855712890625,3623.510498046875,2450.807861328125,2936.907470703125,893.1942749023438,67.7734603881836
2022-08-01 00:00:00+05:30,8597.8671875,1193.7816162109375,3677.986572265625,2470.593017578125,2932.113037109375,911.4900512695312,70.16146087646484
2022-08-02 00:00:00+05:30,8759.8759765625,1209.9366455078125,3699.18408203125,2410.28076171875,2963.015869140625,922.9985961914062,67.63700103759766
2022-08-03 00:00:00+05:30,8612.228515625,1209.1650390625,3705.8955078125,2436.7626953125,2979.39306640625,912.5720825195312,67.54603576660156
2022-08-04 00:00:00+05:30,8619.197265625,1216.9775390625,3713.532470703125,2441.197998046875,2986.6083984375,918.818115234375,66.36341094970703
2022-08-05 00:00:00+05:30,8498.5615234375,1191.9974365234375,3714.82861328125,2409.62841796875,2933.252685546875,932.8349609375,65.93128967285156
2022-08-08 00:00:00+05:30,8576.181640625,1231.3480224609375,3723.668212890625,2381.2333984375,2959.0283203125,941.0484008789062,66.04500579833984
2022-08-10 00:00:00+05:30,8535.5703125,1223.00537109375,3734.961669921875,2413.759765625,2994.915771484375,950.7864379882812,66.8637466430664
2022-08-11 00:00:00+05:30,8472.2705078125,1221.220947265625,3733.712158203125,2422.32568359375,3015.70751953125,942.5730590820312,66.34066772460938
2022-08-12 00:00:00+05:30,8362.0654296875,1214.7108154296875,3737.877685546875,2401.975341796875,3067.985107421875,936.9662475585938,66.93197631835938
2022-08-16 00:00:00+05:30,8654.763671875,1242.5361328125,3787.077392578125,2449.894775390625,3190.220947265625,963.0819091796875,68.00089263916016
2022-08-17 00:00:00+05:30,8597.712890625,1228.9852294921875,3765.55517578125,2533.77587890625,3247.133544921875,954.6718139648438,67.27311706542969
2022-08-18 00:00:00+05:30,8600.93359375,1216.3504638671875,3758.843994140625,2529.210205078125,3260.322509765625,958.0653686523438,67.02295684814453
2022-08-19 00:00:00+05:30,8438.7236328125,1195.3731689453125,3771.711181640625,2468.723388671875,3272.4599609375,943.0648193359375,67.31859588623047
2022-08-22 00:00:00+05:30,8293.6240234375,1183.1241455078125,3741.2099609375,2418.195068359375,3214.3046875,921.6215209960938,64.68045043945312
2022-08-23 00:00:00+05:30,8382.5390625,1227.8759765625,3762.361572265625,2438.067138671875,3311.3095703125,939.5238037109375,66.70455932617188
2022-08-24 00:00:00+05:30,8366.677734375,1223.24658203125,3763.565185546875,2440.632568359375,3297.8818359375,944.2452392578125,67.97814178466797
2022-08-25 00:00:00+05:30,8397.3427734375,1214.9036865234375,3760.97314453125,2434.9365234375,3327.27001953125,933.5726928710938,67.11392211914062
2022-08-26 00:00:00+05:30,8382.634765625,1229.370849609375,3753.05859375,2458.374267578125,3206.515625,938.835205078125,68.00089263916016
2022-08-29 00:00:00+05:30,8491.8330078125,1231.444580078125,3730.5185546875,2458.63525390625,3145.827880859375,942.1795654296875,67.38683319091797
2022-08-30 00:00:00+05:30,8730.26953125,1262.2113037109375,3781.245849609375,2467.897216796875,3210.00390625,969.4755249023438,70.04773712158203
2022-09-01 00:00:00+05:30,8674.7578125,1265.4425048828125,3773.330810546875,2501.771484375,3260.513671875,998.4929809570312,74.02771759033203
2022-09-02 00:00:00+05:30,8573.9228515625,1269.203857421875,3731.30517578125,2456.982666015625,3270.548583984375,1009.0670776367188,74.43708801269531
2022-09-05 00:00:00+05:30,8603.1923828125,1273.6405029296875,3662.57373046875,2471.6806640625,3249.9052734375,1021.067626953125,74.86920166015625
2022-09-06 00:00:00+05:30,8544.26953125,1259.9931640625,3637.34912109375,2492.98779296875,3259.319091796875,1037.2977294921875,75.05115509033203
2022-09-07 00:00:00+05:30,8444.443359375,1243.88623046875,3559.823974609375,2482.72509765625,3233.801025390625,1024.36279296875,73.6638412475586
2022-09-08 00:00:00+05:30,8449.970703125,1274.9425048828125,3560.703369140625,2484.94287109375,3274.037109375,1027.70703125,74.77824401855469
2022-09-09 00:00:00+05:30,8599.2998046875,1255.026123046875,3562.554931640625,2468.54931640625,3319.33740234375,1036.5599365234375,75.75617980957031
2022-09-12 00:00:00+05:30,8581.662109375,1250.975341796875,3582.641845703125,2485.46484375,3382.2236328125,1033.3138427734375,75.05115509033203
2022-09-13 00:00:00+05:30,8580.5556640625,1253.67578125,3579.124267578125,2495.98779296875,3366.0244140625,1021.706787109375,74.57354736328125
2022-09-14 00:00:00+05:30,8619.6787109375,1251.939697265625,3564.08203125,2479.89892578125,3384.947509765625,1020.870849609375,74.14144134521484
2022-09-15 00:00:00+05:30,8852.828125,1250.975341796875,3487.945556640625,2426.674072265625,3461.83447265625,1024.5103759765625,75.09663391113281
2022-09-16 00:00:00+05:30,8833.5078125,1205.693115234375,3415.326171875,2335.2705078125,3391.82861328125,1008.1326904296875,72.9815673828125
2022-09-19 00:00:00+05:30,8921.171875,1242.8736572265625,3432.63623046875,2351.96875,3431.251708984375,1010.3948974609375,73.39093017578125
2022-09-20 00:00:00+05:30,8940.3974609375,1256.66552734375,3488.5009765625,2410.367919921875,3547.179931640625,1064.446044921875,73.89126586914062
2022-09-21 00:00:00+05:30,8889.5009765625,1260.234130859375,3453.3251953125,2414.80322265625,3518.986328125,1050.9700927734375,73.77754974365234
2022-09-22 00:00:00+05:30,9037.4833984375,1263.8509521484375,3451.75146484375,2415.063720703125,3582.732666015625,1049.0028076171875,74.82372283935547
2022-09-23 00:00:00+05:30,8981.3466796875,1227.1043701171875,3423.98095703125,2402.105712890625,3525.10302734375,1020.5757446289062,72.45848083496094
2022-09-26 00:00:00+05:30,8492.5537109375,1192.479736328125,3308.8271484375,2366.709716796875,3359.85986328125,1008.0833740234375,70.2751693725586
2022-09-27 00:00:00+05:30,8434.013671875,1191.852783203125,3278.64990234375,2294.439208984375,3412.42431640625,1017.9198608398438,68.63768005371094
2022-09-28 00:00:00+05:30,8388.5478515625,1198.2664794921875,3282.352783203125,2253.651123046875,3467.61669921875,1004.5424194335938,68.13733673095703
2022-09-29 00:00:00+05:30,8290.595703125,1213.6497802734375,3218.2958984375,2205.77490234375,3463.60302734375,995.3453979492188,67.93265533447266
2022-09-30 00:00:00+05:30,8486.017578125,1223.1500244140625,3265.5517578125,2216.994140625,3508.9990234375,1015.3624267578125,69.43367767333984
2022-10-03 00:00:00+05:30,8215.7626953125,1206.8985595703125,3254.0732421875,2196.426025390625,3309.9716796875,979.213623046875,68.36477661132812
2022-10-04 00:00:00+05:30,8353.701171875,1215.578857421875,3313.548095703125,2280.132568359375,3397.5625,1017.9690551757812,71.09391021728516
2022-10-06 00:00:00+05:30,8365.716796875,1212.25146484375,3327.479248046875,2301.265869140625,3374.960205078125,1057.2164306640625,71.18489074707031
2022-10-07 00:00:00+05:30,8438.8671875,1194.8424072265625,3335.718017578125,2282.8720703125,3343.613037109375,1067.101806640625,72.61766815185547
2022-10-10 00:00:00+05:30,8518.9404296875,1198.8450927734375,3348.121826171875,2235.51806640625,3375.19921875,1049.19970703125,70.2069320678711
2022-10-11 00:00:00+05:30,8347.5986328125,1185.873046875,3266.477294921875,2216.080810546875,3257.072998046875,1037.9368896484375,67.81895446777344
2022-10-12 00:00:00+05:30,8349.9521484375,1203.5711669921875,3355.110595703125,2217.7333984375,3305.049560546875,1069.9052734375,67.79621124267578
2022-10-13 00:00:00+05:30,8314.3388671875,1203.8603515625,3336.875244140625,2214.602294921875,3317.47412109375,1059.970458984375,66.90924072265625
2022-10-14 00:00:00+05:30,8283.337890625,1186.5963134765625,3305.124267578125,2205.4267578125,3323.208251953125,1060.7083740234375,67.31859588623047
2022-10-17 00:00:00+05:30,8385.7119140625,1186.306884765625,3359.2763671875,2220.907470703125,3359.04736328125,1057.4622802734375,67.34134674072266
2022-10-18 00:00:00+05:30,8466.0234375,1209.2615966796875,3342.891845703125,2228.125732421875,3452.516357421875,1110.578857421875,68.13733673095703
2022-10-19 00:00:00+05:30,8381.43359375,1204.0533447265625,3384.130615234375,2210.03662109375,3452.3251953125,1152.2850341796875,66.79552459716797
2022-10-20 00:00:00+05:30,8369.947265625,1205.596435546875,3417.455078125,2231.21337890625,3489.454833984375,1123.5628662109375,65.84032440185547
2022-10-21 00:00:00+05:30,8366.005859375,1212.106689453125,3395.933349609375,2234.952880859375,3468.763427734375,1123.1202392578125,65.04432678222656
2022-10-24 00:00:00+05:30,8425.7470703125,1225.80224609375,3424.814453125,2245.4326171875,3479.945556640625,1127.3499755859375,65.74935913085938
2022-10-25 00:00:00+05:30,8656.013671875,1235.881103515625,3382.5107421875,2248.650390625,3546.319580078125,1138.022216796875,66.97747039794922
2022-10-27 00:00:00+05:30,8691.5322265625,1248.1781005859375,3353.07421875,2270.52294921875,3546.319580078125,1106.1524658203125,67.29586029052734
2022-10-28 00:00:00+05:30,9124.66796875,1265.056640625,3397.877197265625,2304.527587890625,3579.865478515625,1108.7098388671875,67.84169006347656
2022-10-31 00:00:00+05:30,9158.3603515625,1300.6939697265625,3398.94140625,2328.008544921875,3679.9287109375,1127.3006591796875,69.72933959960938
2022-11-01 00:00:00+05:30,9088.1884765625,1305.950439453125,3455.268798828125,2324.790771484375,3630.183349609375,1119.3824462890625,68.1146011352539
2022-11-02 00:00:00+05:30,8871.716796875,1304.310791015625,3459.064208984375,2299.396484375,3564.04833984375,1096.7586669921875,67.97814178466797
2022-11-03 00:00:00+05:30,8881.041015625,1287.9630126953125,3493.03662109375,2301.483642578125,3512.487548828125,1116.087158203125,67.34134674072266
2022-11-04 00:00:00+05:30,8871.8134765625,1290.760009765625,3490.81494140625,2251.52001953125,3504.50732421875,1095.9224853515625,66.72730255126953
2022-11-07 00:00:00+05:30,8971.5888671875,1303.298095703125,3489.657958984375,2279.48046875,3588.848876953125,1094.54541015625,67.38683319091797
2022-11-09 00:00:00+05:30,8894.8828125,1290.03662109375,3461.60986328125,2305.96240234375,3567.6318359375,1126.0218505859375,67.22764587402344
2022-11-10 00:00:00+05:30,8744.6884765625,1252.0843505859375,3447.77099609375,2359.012939453125,3536.953857421875,1087.856689453125,66.68181610107422
2022-11-11 00:00:00+05:30,8735.365234375,1241.378662109375,3450.594482421875,2320.746826171875,3363.7783203125,1089.33203125,67.20489501953125
2022-11-14 00:00:00+05:30,8797.6513671875,1232.74658203125,3449.067138671875,2338.053466796875,3360.86328125,1082.7418212890625,69.47917175292969
2022-11-15 00:00:00+05:30,8807.12109375,1245.815185546875,3484.38134765625,2374.884765625,3352.596435546875,1085.151611328125,68.2738037109375
2022-11-16 00:00:00+05:30,8780.9267578125,1240.9927978515625,3468.922607421875,2382.450927734375,3347.91357421875,1100.2012939453125,67.31859588623047
2022-11-17 00:00:00+05:30,8638.181640625,1214.614501953125,3419.583984375,2386.407958984375,3289.424072265625,1090.955078125,65.84032440185547
2022-11-18 00:00:00+05:30,8505.1455078125,1183.55810546875,3362.932861328125,2368.274658203125,3240.109130859375,1064.15087890625,65.86307525634766
2022-11-21 00:00:00+05:30,8521.6318359375,1174.9742431640625,3350.482666015625,2328.530517578125,3228.974853515625,1031.29736328125,65.36272430419922
2022-11-22 00:00:00+05:30,8529.849609375,1184.81201171875,3350.1123046875,2335.488037109375,3225.582275390625,1026.2318115234375,65.544677734375
2022-11-23 00:00:00+05:30,8588.24609375,1191.8045654296875,3339.698486328125,2312.354736328125,3231.1728515625,1034.789306640625,66.15872955322266
2022-11-24 00:00:00+05:30,8619.58203125,1209.502685546875,3351.084228515625,2324.74755859375,3227.7802734375,1035.4287109375,66.45438385009766
2022-11-25 00:00:00+05:30,8669.9521484375,1216.0130615234375,3369.690185546875,2355.22998046875,3262.90283203125,1020.4773559570312,67.65974426269531
2022-11-28 00:00:00+05:30,8637.173828125,1206.271728515625,3403.430908203125,2420.7607421875,3288.99365234375,1043.1502685546875,68.22831726074219
2022-11-29 00:00:00+05:30,8564.8876953125,1212.4443359375,3388.06494140625,2459.678466796875,3264.814208984375,1022.8380126953125,67.56877899169922
2022-11-30 00:00:00+05:30,8626.359375,1259.2215576171875,3471.93115234375,2480.246826171875,3330.184814453125,1031.0023193359375,67.68248748779297
2022-12-01 00:00:00+05:30,8610.9794921875,1247.5030517578125,3432.034423828125,2497.553466796875,3285.21875,1032.8221435546875,67.63700103759766
2022-12-02 00:00:00+05:30,8474.1943359375,1219.677978515625,3387.370849609375,2452.89501953125,3184.29541015625,1031.2481689453125,66.43164825439453
2022-12-05 00:00:00+05:30,8451.31640625,1215.0484619140625,3387.879638671875,2459.15673828125,3196.289306640625,1001.1488647460938,66.97747039794922
2022-12-06 00:00:00+05:30,8379.5107421875,1218.1829833984375,3420.185791015625,2434.066650390625,3153.569091796875,1023.9199829101562,66.36341094970703
2022-12-07 00:00:00+05:30,8323.5673828125,1221.6068115234375,3364.50634765625,2399.931640625,3115.48388671875,1008.4769287109375,65.97677612304688
2022-12-08 00:00:00+05:30,8346.2041015625,1229.08154296875,3365.894775390625,2398.75732421875,3175.168212890625,1009.1654663085938,65.95403289794922
2022-12-09 00:00:00+05:30,8279.5419921875,1220.4495849609375,3348.121826171875,2392.930419921875,3209.478515625,1019.1986694335938,65.3399887084961
2022-12-12 00:00:00+05:30,8324.1435546875,1219.0992431640625,3329.423583984375,2410.28076171875,3173.400390625,1020.8215942382812,65.68112182617188
2022-12-13 00:00:00+05:30,8286.607421875,1237.7618408203125,3366.450439453125,2399.844482421875,3166.2802734375,1019.8380737304688,65.49918365478516
2022-12-14 00:00:00+05:30,8306.6962890625,1240.751708984375,3380.61328125,2389.32177734375,3220.182373046875,1011.919677734375,66.75003051757812
2022-12-15 00:00:00+05:30,8251.47265625,1241.2340087890625,3350.29736328125,2409.759033203125,3157.20068359375,1022.0511474609375,65.52191925048828
2022-12-16 00:00:00+05:30,8156.93603515625,1207.1397705078125,3285.77783203125,2369.753662109375,3145.684326171875,1022.8380126953125,64.1346206665039
2022-12-19 00:00:00+05:30,8270.4091796875,1244.8026123046875,3359.970703125,2418.238525390625,3238.81884765625,1038.822265625,65.56741333007812
2022-12-20 00:00:00+05:30,8193.990234375,1229.94970703125,3345.02099609375,2411.2373046875,3166.710205078125,1038.7237548828125,65.9995346069336
2022-12-21 00:00:00+05:30,8026.78271484375,1220.7388916015625,3342.66064453125,2398.105224609375,3128.290283203125,1016.4443359375,64.99884033203125
2022-12-22 00:00:00+05:30,8011.353515625,1190.11669921875,3333.218505859375,2372.232421875,3064.066650390625,1022.1004638671875,64.79415130615234
2022-12-23 00:00:00+05:30,7826.07421875,1181.098876953125,3278.557373046875,2293.221923828125,2975.758544921875,993.9682006835938,62.70182800292969
2022-12-26 00:00:00+05:30,7936.80908203125,1193.106689453125,3288.184326171875,2336.2275390625,3021.250244140625,998.9356079101562,64.27108001708984
2022-12-27 00:00:00+05:30,7983.57470703125,1190.4061279296875,3324.053955078125,2350.18603515625,3060.004638671875,1026.96923828125,64.521240234375
2022-12-28 00:00:00+05:30,8094.6943359375,1207.8629150390625,3320.259521484375,2345.18505859375,3069.32275390625,1064.987060546875,65.40821838378906
2022-12-29 00:00:00+05:30,8108.8720703125,1217.5078125,3303.55078125,2367.44921875,3135.888427734375,1082.9876708984375,65.68112182617188
2022-12-30 00:00:00+05:30,8069.26953125,1204.824951171875,3347.2890625,2381.92919921875,3084.805419921875,1067.6429443359375,65.22627258300781
2023-01-02 00:00:00+05:30,8077.63232421875,1217.9901123046875,3308.317626953125,2361.969970703125,3085.85693359375,1055.4949951171875,67.61425018310547
2023-01-03 00:00:00+05:30,8057.87841796875,1204.9215087890625,3334.00537109375,2365.88330078125,3071.138671875,1024.5103759765625,67.04569244384766
2023-01-04 00:00:00+05:30,8096.3759765625,1192.2867431640625,3288.7861328125,2356.22998046875,3072.859130859375,1008.2802734375,66.31791687011719
2023-01-05 00:00:00+05:30,8133.19189453125,1208.1524658203125,3352.010009765625,2406.541015625,3113.4287109375,1013.345947265625,67.52330017089844
2023-01-06 00:00:00+05:30,8058.1669921875,1219.96728515625,3371.541748046875,2385.146728515625,3106.6435546875,1007.7391967773438,67.20489501953125
2023-01-09 00:00:00+05:30,8052.35205078125,1263.802734375,3351.6396484375,2393.670166015625,3118.064453125,1004.394775390625,68.84237670898438
2023-01-10 00:00:00+05:30,7971.75146484375,1268.191162109375,3308.549072265625,2358.62158203125,3027.271728515625,999.6732788085938,69.09253692626953
2023-01-11 00:00:00+05:30,7963.38818359375,1265.9727783203125,3275.0859375,2342.706298828125,2998.3134765625,998.0503540039062,67.97814178466797
2023-01-12 00:00:00+05:30,8044.85400390625,1273.0135498046875,3304.939208984375,2343.1416015625,2965.819091796875,989.0991821289062,66.77278137207031
2023-01-13 00:00:00+05:30,8125.79150390625,1280.970458984375,3337.337890625,2372.884521484375,3022.01513671875,985.7548828125,66.8864974975586
2023-01-16 00:00:00+05:30,8055.3310546875,1268.8660888671875,3316.834228515625,2399.105224609375,3000.03369140625,972.52490234375,66.75003051757812
2023-01-17 00:00:00+05:30,8150.734375,1273.9296875,3338.864990234375,2406.2802734375,3039.122314453125,970.5084838867188,66.79552459716797
2023-01-18 00:00:00+05:30,8164.8642578125,1275.18359375,3341.595703125,2408.97607421875,3036.87646484375,985.6564331054688,67.04569244384766
2023-01-19 00:00:00+05:30,8172.17041015625,1272.676025390625,3310.16943359375,2408.62841796875,3026.459228515625,997.4601440429688,66.38614654541016
2023-01-20 00:00:00+05:30,8112.7177734375,1268.0465087890625,3307.20703125,2388.53857421875,3010.9765625,954.0325317382812,65.52191925048828
2023-01-23 00:00:00+05:30,8090.8974609375,1281.2596435546875,3354.2314453125,2413.020263671875,3061.486083984375,965.639404296875,67.02295684814453
2023-01-24 00:00:00+05:30,8361.6806640625,1276.8714599609375,3412.502685546875,2410.672119140625,3083.658447265625,967.7542724609375,66.8864974975586
2023-01-25 00:00:00+05:30,8443.6748046875,1264.911865234375,3441.106201171875,2422.064697265625,3071.52099609375,1020.9200439453125,66.56809997558594
